Country territory (ISO3),gis_name,name_alt,pcode,adm1_pcode,adm2_pcode,pop_type,loc_subtype,source,longitude_D,latitude_D,footnote,comments,created_user,created_date,type_formula,pop_formula,x,y
Lebanon,Saadnayel 003,Saadnayel  3,LBNs039024,20LBN002,20LBN002001,52,40,,35.89640575,33.81446339,Active,-,,,Spontaneous Location,Refugee,3995969.6094999984,4003916.117700003
Lebanon,Zahlé Maallaqa Aradi 061,-,LBNs038499,20LBN002,20LBN002001,52,40,,35.9356953,33.83183681,Active,-,,,Spontaneous Location,Refugee,4000343.302099999,4006244.1071000025
Lebanon,Mzaraat Zahlé 007,-,LBNs039524,20LBN002,20LBN002001,52,40,,35.80676041,33.76660447,Active,-,,,Spontaneous Location,Refugee,3985990.336199999,3997505.598099999
Lebanon,Haouch Hala 004,-,LBNs039734,20LBN002,20LBN002001,52,40,,35.99786125,33.84748018,Active,-,,,Spontaneous Location,Refugee,4007263.583999999,4008340.6805000007
Lebanon,Dalhamiyet Zahlé 097,-,LBNs040162,20LBN002,20LBN002001,52,40,,35.94723578,33.8255118,Active,-,,,Spontaneous Location,Refugee,4001627.982000001,4005396.5188999996
Lebanon,Haouch Qayssar 003,quesseir,LBNs039290,20LBN002,20LBN002001,52,40,,35.80791363,33.76020045,Active,-,,,Spontaneous Location,Refugee,3986118.7117,3996648.0758000016
Lebanon,Barr Elias 063,-,LBNs039357,20LBN002,20LBN002001,52,40,,35.91244789,33.7561669,Active,-,,,Spontaneous Location,Refugee,3997755.4125000015,3996108.001500003
Lebanon,Barr Elias 056,-,LBNs039350,20LBN002,20LBN002001,52,40,,35.90456906,33.76440758,Active,-,,,Spontaneous Location,Refugee,3996878.344900001,3997211.419500001
Lebanon,Aanjar (Haouch Moussa) 068,-,LBNs039606,20LBN002,20LBN002001,52,40,,35.90931719,33.7495852,Active,-,,,Spontaneous Location,Refugee,3997406.9037999995,3995226.7946000025
Lebanon,Terbol Zahlé 040,-,LBNs039920,20LBN002,20LBN002001,52,40,,35.97535333,33.79207461,Active,-,,,Spontaneous Location,Refugee,4004758.0135999992,4000916.7798999995
Lebanon,Aanjar (Haouch Moussa) 037,-,LBNs039576,20LBN002,20LBN002001,52,40,,35.90940854,33.75526846,Active,-,,,Spontaneous Location,Refugee,3997417.0731999986,3995987.7070999965
Lebanon,Aanjar (Haouch Moussa) 014,dEIrzanoun,LBNs039553,20LBN002,20LBN002001,52,40,,35.9110111,33.75427499,Active,-,,,Spontaneous Location,Refugee,3997595.4694,3995854.690899998
Lebanon,Barr Elias 168,-,LBNs039462,20LBN002,20LBN002001,52,40,,35.93175392,33.79042106,Active,-,,,Spontaneous Location,Refugee,3999904.5500999987,4000695.2908999994
Lebanon,Barr Elias 143,-,LBNs039437,20LBN002,20LBN002001,52,40,,35.93204458,33.7905752,Active,-,,,Spontaneous Location,Refugee,3999936.906300001,4000715.9377000034
Lebanon,Terbol Zahlé 047,-,LBNs039927,20LBN002,20LBN002001,52,40,,35.97633493,33.81778494,Active,1 empty tent,,,Spontaneous Location,Refugee,4004867.2848000005,4004361.159199998
Lebanon,Aanjar (Haouch Moussa) 081,-,LBNs039619,20LBN002,20LBN002001,52,40,,35.93573926,33.73884044,Active,-,,,Spontaneous Location,Refugee,4000348.1959000006,3993788.3528999984
Lebanon,Aanjar (Haouch Moussa) 063,-,LBNs039601,20LBN002,20LBN002001,52,40,,35.91838667,33.74030333,Active,-,,,Spontaneous Location,Refugee,3998416.514199998,3993984.1855999976
Lebanon,Qabb Elias 110,-,LBNs039251,20LBN002,20LBN002001,52,40,,35.83487522,33.79791291,Active,-,,,Spontaneous Location,Refugee,3989120.0626000017,4001698.838100001
Lebanon,Majdel Aanjar 032,-,LBNs039666,20LBN002,20LBN002001,52,40,,35.91633737,33.7124034,Active,-,,,Spontaneous Location,Refugee,3998188.386599999,3990249.8932000026
Lebanon,Aanjar (Haouch Moussa) 093,-,LBNs039631,20LBN002,20LBN002001,52,40,,35.91149333,33.74557667,Active,-,,,Spontaneous Location,Refugee,3997649.1510999985,3994690.137000002
Lebanon,Dalhamiyet Zahlé 028,-,LBNs040093,20LBN002,20LBN002001,52,40,,35.95072476,33.8119,Active,-,,,Spontaneous Location,Refugee,4002016.3737999983,4003572.6699
Lebanon,Terbol Zahlé 024,-,LBNs039904,20LBN002,20LBN002001,52,40,,35.96748724,33.81568179,Active,-,,,Spontaneous Location,Refugee,4003882.3643999994,4004079.3641000018
Lebanon,Massa 011,-,LBNs040047,20LBN002,20LBN002001,52,40,,36.03470837,33.85116914,Active,-,,,Spontaneous Location,Refugee,4011365.3861000016,4008835.1422000006
Lebanon,Barr Elias 013,Bar Elias 17,LBNs039308,20LBN002,20LBN002001,52,40,,35.91210068,33.76889976,Active,-,,,Spontaneous Location,Refugee,3997716.7606999986,3997812.962099999
Lebanon,Terbol Zahlé 142,-,LBNs040022,20LBN002,20LBN002001,52,40,,36.00520881,33.81489347,Active,-,,,Spontaneous Location,Refugee,4008081.5106000006,4003973.7409999967
Lebanon,Terbol Zahlé 035,-,LBNs039915,20LBN002,20LBN002001,52,40,,35.96853255,33.79004065,Active,-,,,Spontaneous Location,Refugee,4003998.728500001,4000644.3373000026
Lebanon,Terbol Zahlé 032,-,LBNs039912,20LBN002,20LBN002001,52,40,,35.96686682,33.80028413,Active,2 empty tent,,,Spontaneous Location,Refugee,4003813.3002000004,4002016.486100003
Lebanon,Haouch Hala 024,-,LBNs039754,20LBN002,20LBN002001,52,40,,35.99621833,33.83984,Active,-,,,Spontaneous Location,Refugee,4007080.6953999996,4007316.6718000025
Lebanon,Barr Elias 079,mahmoud meri,LBNs039373,20LBN002,20LBN002001,52,40,,35.94562754,33.79890631,Active,-,,,Spontaneous Location,Refugee,4001448.9538000003,4001831.9124
Lebanon,Qabb Elias 060,-,LBNs039201,20LBN002,20LBN002001,52,40,,35.83060057,33.79529007,Active,-,,,Spontaneous Location,Refugee,3988644.2107000016,4001347.494599998
Lebanon,Barr Elias 052,-,LBNs039346,20LBN002,20LBN002001,52,40,,35.9160181,33.79258467,Active,-,,,Spontaneous Location,Refugee,3998152.8462000005,4000985.1017000005
Lebanon,Haouch Es-Siyadé 004,-,LBNs039286,20LBN002,20LBN002001,52,40,,35.81916187,33.76221885,Active,-,,,Spontaneous Location,Refugee,3987370.8594999984,3996918.3396999985
Lebanon,Dalhamiyet Zahlé 089,-,LBNs040154,20LBN002,20LBN002001,52,40,,35.95559917,33.82797114,Unknown,1 tent closed,,,Spontaneous Location,Refugee,4002558.9904999994,4005726.077200003
Lebanon,Massa 020,-,LBNs040056,20LBN002,20LBN002001,52,40,,36.061758,33.840185,Active,-,,,Spontaneous Location,Refugee,4014376.537700001,4007362.9099999964
Lebanon,Barr Elias 161,-,LBNs039455,20LBN002,20LBN002001,52,40,,35.91329222,33.76289757,Active,-,,,Spontaneous Location,Refugee,3997849.4026000015,3997009.2224999964
Lebanon,Terbol Zahlé 131,-,LBNs040011,20LBN002,20LBN002001,52,40,,35.99360617,33.82198501,Active,-,,,Spontaneous Location,Refugee,4006789.9103000015,4004923.934799999
Lebanon,Terbol Zahlé 008,-,LBNs039889,20LBN002,20LBN002001,52,40,,35.96978941,33.79091774,Active,-,,,Spontaneous Location,Refugee,4004138.6411000006,4000761.8200000003
Lebanon,Barr Elias 219,-,LBNs039513,20LBN002,20LBN002001,52,40,,35.93268582,33.78943272,Active,-,,,Spontaneous Location,Refugee,4000008.2883,4000562.9077999964
Lebanon,Haouch Qayssar 006,-,LBNs039293,20LBN002,20LBN002001,52,40,,35.81734316,33.76360158,Active,-,,,Spontaneous Location,Refugee,3987168.402399998,3997103.4921000004
Lebanon,Haouch Hala 008,-,LBNs039738,20LBN002,20LBN002001,52,40,,35.99296357,33.84594374,Active,-,,,Spontaneous Location,Refugee,4006718.3770000003,4008134.7453999966
Lebanon,Deir El-Ghazal 004,-,LBNs039821,20LBN002,20LBN002001,52,40,,36.03975669,33.82439961,Active,1 empty SB non concrete ,,,Spontaneous Location,Refugee,4011927.3625000007,4005247.4855000004
Lebanon,Terbol Zahlé 103,-,LBNs039983,20LBN002,20LBN002001,52,40,,35.98061623,33.79827791,Active,-,,,Spontaneous Location,Refugee,4005343.8772,4001747.733000003
Lebanon,Dalhamiyet Zahlé 069,-,LBNs040134,20LBN002,20LBN002001,52,40,,35.95285956,33.81679189,Active,-,,,Spontaneous Location,Refugee,4002254.019299999,4004228.1018999964
Lebanon,Dalhamiyet Zahlé 075,-,LBNs040140,20LBN002,20LBN002001,52,40,,35.9579318,33.82292261,Active,-,,,Spontaneous Location,Refugee,4002818.658,4005049.570100002
Lebanon,Hoshmosh 017,-,LBNs039817,20LBN002,20LBN002001,52,40,,35.99579056,33.8259545,Active,-,,,Spontaneous Location,Refugee,4007033.0755999982,4005455.841300003
Lebanon,Barr Elias 145,-,LBNs039439,20LBN002,20LBN002001,52,40,,35.90775952,33.76041103,Active,-,,,Spontaneous Location,Refugee,3997233.5053000003,3996676.2722000033
Lebanon,Majdel Aanjar 034,-,LBNs039668,20LBN002,20LBN002001,52,40,,35.917137,33.7142906,Active,-,,,Spontaneous Location,Refugee,3998277.4015999995,3990502.4496000037
Lebanon,Aanjar (Haouch Moussa) 091,-,LBNs039629,20LBN002,20LBN002001,52,40,,35.91295833,33.740065,Active,-,,,Spontaneous Location,Refugee,3997812.2344999984,3993952.2809000015
Lebanon,Barr Elias 035,Al rahma 1,LBNs039329,20LBN002,20LBN002001,52,40,,35.92140177,33.79269951,Active,-,,,Spontaneous Location,Refugee,3998752.154199999,4001000.4839999974
Lebanon,Qabb Elias 085,-,LBNs039226,20LBN002,20LBN002001,52,40,,35.82759981,33.79280021,Active,-,,,Spontaneous Location,Refugee,3988310.167300001,4001013.9729999974
Lebanon,Aali En-Nahri 002,Ali el nahri,LBNs039758,20LBN002,20LBN002001,52,40,,36.01792903,33.86710069,Active,-,,,Spontaneous Location,Refugee,4009497.5194999985,4010970.8247999996
Lebanon,Barr Elias 023,bar elias,LBNs039318,20LBN002,20LBN002001,52,40,,35.90781683,33.78259482,Active,-,,,Spontaneous Location,Refugee,3997239.8847999983,3999647.0456999987
Lebanon,Nasriyet Rizk 007,-,LBNs039849,20LBN002,20LBN002001,52,40,,36.06888292,33.87026975,Active,-,,,Spontaneous Location,Refugee,4015169.680399999,4011395.6963
Lebanon,Aanjar (Haouch Moussa) 025,-,LBNs039564,20LBN002,20LBN002001,52,40,,35.90693738,33.75346285,Active,-,,,Spontaneous Location,Refugee,3997141.9855000004,3995745.9553999975
Lebanon,Barr Elias 172,-,LBNs039466,20LBN002,20LBN002001,52,40,,35.92060911,33.79677021,Active,2 tents empty,,,Spontaneous Location,Refugee,3998663.9153000005,4001545.765900001
Lebanon,Terbol Zahlé 072,-,LBNs039952,20LBN002,20LBN002001,52,40,,35.98670606,33.81297543,Active,-,,,Spontaneous Location,Refugee,4006021.793900002,4003716.7566
Lebanon,Barr Elias 197,-,LBNs039491,20LBN002,20LBN002001,52,40,,35.92324817,33.77268687,Active,-,,,Spontaneous Location,Refugee,3998957.6937000006,3998320.112999998
Lebanon,Barr Elias 180,-,LBNs039474,20LBN002,20LBN002001,52,40,,35.93913775,33.79485548,Active,-,,,Spontaneous Location,Refugee,4000726.5139000006,4001289.279299997
Lebanon,Barr Elias 041,-,LBNs039335,20LBN002,20LBN002001,52,40,,35.91138862,33.7681538,Active,-,,,Spontaneous Location,Refugee,3997637.4943000004,3997713.0691
Lebanon,Aanjar (Haouch Moussa) 060,-,LBNs039598,20LBN002,20LBN002001,52,40,,35.92190769,33.7229107,Active,-,,,Spontaneous Location,Refugee,3998808.4723000005,3991656.111100003
Lebanon,Terbol Zahlé 044,-,LBNs039924,20LBN002,20LBN002001,52,40,,35.97173455,33.79452852,Active,-,,,Spontaneous Location,Refugee,4004355.1724999994,4001245.482000001
Lebanon,Barr Elias 025,bar elyas,LBNs039320,20LBN002,20LBN002001,52,40,,35.91370832,33.77534385,Active,-,,,Spontaneous Location,Refugee,3997895.7227,3998675.9372000024
Lebanon,Dalhamiyet Zahlé 010,dalhamieh 13,LBNs040076,20LBN002,20LBN002001,52,40,,35.953184,33.822569,Active,-,,,Spontaneous Location,Refugee,4002290.1352999993,4005002.1876000017
Lebanon,Aanjar (Haouch Moussa) 076,-,LBNs039614,20LBN002,20LBN002001,52,40,,35.94904833,33.74115833,Active,-,,,Spontaneous Location,Refugee,4001829.7545999996,3994098.642999999
Lebanon,Barr Elias 209,-,LBNs039503,20LBN002,20LBN002001,52,40,,35.91199886,33.78493808,Active,-,,,Spontaneous Location,Refugee,3997705.4263999984,3999960.8913000003
Lebanon,Terbol Zahlé 104,-,LBNs039984,20LBN002,20LBN002001,52,40,,35.96445057,33.79801028,Active,-,,,Spontaneous Location,Refugee,4003544.3236999996,4001711.8823999986
Lebanon,Dalhamiyet Zahlé 091,-,LBNs040156,20LBN002,20LBN002001,52,40,,35.96271483,33.82127359,Inactive,-,,,Spontaneous Location,Refugee,4003351.102600001,4004828.6084999964
Lebanon,Aanjar (Haouch Moussa) 028,-,LBNs039567,20LBN002,20LBN002001,52,40,,35.90150565,33.75028782,Active,-,,,Spontaneous Location,Refugee,3996537.327300001,3995320.8642000034
Lebanon,Raait 017,-,LBNs039867,20LBN002,20LBN002001,52,40,,36.04093476,33.83934408,Active,-,,,Spontaneous Location,Refugee,4012058.5051999986,4007250.206600003
Lebanon,Barr Elias 073,-,LBNs039367,20LBN002,20LBN002001,52,40,,35.92030333,33.77729167,Active,-,,,Spontaneous Location,Refugee,3998629.8762000017,3998936.7964999974
Lebanon,Barr Elias 046,-,LBNs039340,20LBN002,20LBN002001,52,40,,35.91066227,33.78733789,Active,-,,,Spontaneous Location,Refugee,3997556.6378000006,4000282.3200000003
Lebanon,Barr Elias 033,-,LBNs039327,20LBN002,20LBN002001,52,40,,35.91217945,33.76312186,Active,-,,,Spontaneous Location,Refugee,3997725.5297,3997039.2555000037
Lebanon,Dalhamiyet Zahlé 009,Dalhamiyeh 10,LBNs040075,20LBN002,20LBN002001,52,40,,35.96224367,33.82389765,Active,-,,,Spontaneous Location,Refugee,4003298.6526000015,4005180.223200001
Lebanon,Qabb Elias 030,-,LBNs039171,20LBN002,20LBN002001,52,40,,35.81142949,33.77129973,Active,-,,,Spontaneous Location,Refugee,3986510.0956000015,3998134.3521
Lebanon,Barr Elias 072,-,LBNs039366,20LBN002,20LBN002001,52,40,,35.92751979,33.77760943,Active,-,,,Spontaneous Location,Refugee,3999433.208900001,3998979.353699997
Lebanon,Aali En-Nahri 014,-,LBNs039770,20LBN002,20LBN002001,52,40,,36.02364084,33.86720873,Active,-,,,Spontaneous Location,Refugee,4010133.3548999988,4010985.3090000004
Lebanon,Majdel Aanjar 008,Majdel Anjar 8,LBNs039645,20LBN002,20LBN002001,52,40,,35.90849044,33.72640459,Active,2 empty tents,,,Spontaneous Location,Refugee,3997314.8704999983,3992123.7435000017
Lebanon,Qabb Elias 128,-,LBNs039269,20LBN002,20LBN002001,52,40,,35.83885308,33.79328515,Active,-,,,Spontaneous Location,Refugee,3989562.8759000003,4001078.9315000027
Lebanon,Terbol Zahlé 033,-,LBNs039913,20LBN002,20LBN002001,52,40,,35.97244914,33.82165813,Active,1 empty tent,,,Spontaneous Location,Refugee,4004434.721000001,4004880.1345999986
Lebanon,Tcheflik Eddé Haouch 001,Qab Elias 10,LBNs039530,20LBN002,20LBN002001,52,40,,35.806841,33.7561361,Active,-,,,Spontaneous Location,Refugee,3985999.3068999983,3996103.8768000007
Lebanon,Haouch Hala 026,-,LBNs039756,20LBN002,20LBN002001,52,40,,35.98874791,33.84179802,Active,"Site flooded this winter, were able to sleep in tents",,,Spontaneous Location,Refugee,4006249.0922,4007579.094899997
Lebanon,Barr Elias 204,-,LBNs039498,20LBN002,20LBN002001,52,40,,35.949485,33.78470487,Active,-,,,Spontaneous Location,Refugee,4001878.364500001,3999929.6555999964
Lebanon,Barr Elias 187,-,LBNs039481,20LBN002,20LBN002001,52,40,,35.92193167,33.761035,Active,-,,,Spontaneous Location,Refugee,3998811.141399998,3996759.8215000033
Lebanon,Majdel Aanjar 050,-,LBNs039684,20LBN002,20LBN002001,52,40,,35.88967014,33.71461403,Active,-,,,Spontaneous Location,Refugee,3995219.804299999,3990545.733099997
Lebanon,Terbol Zahlé 007,-,LBNs039888,20LBN002,20LBN002001,52,40,,35.98641047,33.82530777,Active,-,,,Spontaneous Location,Refugee,4005988.8885999992,4005369.178000003
Lebanon,Majdel Aanjar 010,majdal anjar,LBNs039647,20LBN002,20LBN002001,52,40,,35.91052829,33.7112958,Active,-,,,Spontaneous Location,Refugee,3997541.723700002,3990101.671400003
Lebanon,Terbol Zahlé 155,-,LBNs040035,20LBN002,20LBN002001,52,40,,35.9741234,33.7876085,Active,-,,,Spontaneous Location,Refugee,4004621.098700002,4000318.5656000003
Lebanon,Marj BG 081,-,LBNs040951,20LBN002,20LBN002002,52,40,,35.87600314,33.7528586,Active,-,,,Spontaneous Location,Refugee,3993698.401700001,3995665.0533000007
Lebanon,Lala 017,-,LBNs040459,20LBN002,20LBN002002,52,40,,35.7533555,33.61209534,Unknown,1 empty tent,,,Spontaneous Location,Refugee,3980045.3280000016,3976834.0786999986
Lebanon,Kamed El-Laouz 010,-,LBNs040478,20LBN002,20LBN002002,52,40,,35.81117404,33.64309121,Active,-,,,Spontaneous Location,Refugee,3986481.6587999985,3980977.9871999994
Lebanon,Marj BG 121,-,LBNs040991,20LBN002,20LBN002002,52,40,,35.87325544,33.76718414,Unknown,1 empty tent,,,Spontaneous Location,Refugee,3993392.529100001,3997583.220700003
Lebanon,Mansoura BG 031,-,LBNs040347,20LBN002,20LBN002002,52,40,,35.80482266,33.67655613,Active,-,,,Spontaneous Location,Refugee,3985774.6264999993,3985453.6635000035
Lebanon,Mansoura BG 015,-,LBNs040332,20LBN002,20LBN002002,52,40,,35.81223529,33.67596835,Active,-,,,Spontaneous Location,Refugee,3986599.7963999994,3985375.0371999964
Lebanon,Mansoura BG 065,-,LBNs040380,20LBN002,20LBN002002,52,40,,35.81081721,33.68150003,Active,-,,,Spontaneous Location,Refugee,3986441.9367000014,3986115.0195999965
Lebanon,Marj BG 019,marej,LBNs040890,20LBN002,20LBN002002,52,40,,35.864542,33.744489,Active,-,,,Spontaneous Location,Refugee,3992422.5529999994,3994544.5251
Lebanon,Haouch El-Harime 057,-,LBNs040839,20LBN002,20LBN002002,52,40,,35.852802,33.713986,Active,-,,,Spontaneous Location,Refugee,3991115.6622,3990461.6859000027
Lebanon,Baaloul BG 007,-,LBNs040546,20LBN002,20LBN002002,52,40,,35.73472098,33.58933784,Active,-,,,Spontaneous Location,Refugee,3977970.9428999983,3973792.524700001
Lebanon,Kamed El-Laouz 012,-,LBNs040480,20LBN002,20LBN002002,52,40,,35.82487867,33.62774275,Active,-,,,Spontaneous Location,Refugee,3988007.2512999997,3978925.8298000023
Lebanon,Iaat 014,-,LBNs041159,20LBN008,20LBN008002,52,40,,36.18236052,34.03144334,Active,-,,,Spontaneous Location,Refugee,4027801.949099999,4033024.880400002
Lebanon,Mansoura BG 029,-,LBNs040345,20LBN002,20LBN002002,52,40,,35.81400194,33.67188295,Active,1 empty tent,,,Spontaneous Location,Refugee,3986796.4591999985,3984828.5573000014
Lebanon,Marj BG 032,-,LBNs040903,20LBN002,20LBN002002,52,40,,35.86300922,33.74713106,Active,-,,,Spontaneous Location,Refugee,3992251.9244999997,3994898.2343999967
Lebanon,Khirbet Qanafar 030,-,LBNs040252,20LBN002,20LBN002002,52,40,,35.73305421,33.62380798,Active,-,,,Spontaneous Location,Refugee,3977785.3988000005,3978399.792300001
Lebanon,Saghbine 002,-,LBNs040213,20LBN002,20LBN002002,52,40,,35.71340945,33.5938039,Active,-,,,Spontaneous Location,Refugee,3975598.5538999997,3974389.353100002
Lebanon,Douris 028,-,LBNs041127,20LBN008,20LBN008002,52,40,,36.13468874,33.99703767,Inactive,-,,,Spontaneous Location,Refugee,4022495.1510000005,4028404.2641000003
Lebanon,Baalbek 020,-,LBNs041026,20LBN008,20LBN008002,52,40,,36.17181559,34.0148282,Inactive,-,,,Spontaneous Location,Refugee,4026628.0923999995,4030793.264399998
Lebanon,Soultan Yaacoub Faouqa 038,-,LBNs040670,20LBN002,20LBN002002,52,40,,35.83246752,33.65975813,Active,-,,,Spontaneous Location,Refugee,3988852.0381999984,3983206.8422000036
Lebanon,Douris 043,-,LBNs041142,20LBN008,20LBN008002,52,40,,36.162726,33.988973,Active,-,,,Spontaneous Location,Refugee,4025616.243999999,4027321.465499997
Lebanon,Ghazzé 025,-,LBNs040581,20LBN002,20LBN002002,52,40,,35.82349268,33.68379669,Active,-,,,Spontaneous Location,Refugee,3987852.963100001,3986422.2619000003
Lebanon,Marj BG 058,-,LBNs040928,20LBN002,20LBN002002,52,40,,35.8644162,33.76162474,Active,-,,,Spontaneous Location,Refugee,3992408.5489999987,3996838.787600003
Lebanon,Dakoué 004,-,LBNs040761,20LBN002,20LBN002002,52,40,,35.86841613,33.6860055,Active,-,,,Spontaneous Location,Refugee,3992853.8192000017,3986717.7590000033
Lebanon,Marj BG 116,-,LBNs040986,20LBN002,20LBN002002,52,40,,35.86467333,33.76451,Active,-,,,Spontaneous Location,Refugee,3992437.172600001,3997225.1335999966
Lebanon,Aana 003,-,LBNs040316,20LBN002,20LBN002002,52,40,,35.78600183,33.6839133,Inactive,-,,,Spontaneous Location,Refugee,3983679.5012000017,3986437.8615999967
Lebanon,Baalbek 023,-,LBNs041029,20LBN008,20LBN008002,52,40,,36.17561993,34.0058321,Active,-,,,Spontaneous Location,Refugee,4027051.59,4029585.162100002
Lebanon,Marj BG 015,almarej,LBNs040886,20LBN002,20LBN002002,52,40,,35.87469972,33.74949346,Active,-,,,Spontaneous Location,Refugee,3993553.3057000004,3995214.5122999996
Lebanon,Kamed El-Laouz 042,-,LBNs040510,20LBN002,20LBN002002,52,40,,35.83640982,33.63464515,Active,-,,,Spontaneous Location,Refugee,3989290.8927999996,3979848.6664000005
Lebanon,Marj BG 025,-,LBNs040896,20LBN002,20LBN002002,52,40,,35.8778,33.75480006,Active,-,,,Spontaneous Location,Refugee,3993898.4266999997,3995924.9932999983
Lebanon,Mansoura BG 044,-,LBNs040360,20LBN002,20LBN002002,52,40,,35.80956884,33.66695114,Active,-,,,Spontaneous Location,Refugee,3986302.9692,3984168.8911999986
Lebanon,Dakoué 022,-,LBNs040779,20LBN002,20LBN002002,52,40,,35.869095,33.687195,Active,-,,,Spontaneous Location,Refugee,3992929.3905999996,3986876.8957
Lebanon,Marj BG 007,ElMarj 10,LBNs040879,20LBN002,20LBN002002,52,40,,35.89181318,33.77429453,Active,-,,,Spontaneous Location,Refugee,3995458.3665999994,3998535.409900002
